Intensity,Wavenumber
0.025790712,3370.155397
0.027548445,3368.487955
0.033235541,3366.820935
0.021644838,3365.154337
0.026003129,3363.488161
0.02748895,3361.822407
0.026975764,3360.157074
0.028222763,3358.492163
0.025543913,3356.827674
0.021295252,3355.163606
0.019147369,3353.499959
0.022625348,3351.836734
0.023648515,3350.173929
0.020404972,3348.511546
0.01947022,3346.849583
0.023240267,3345.188042
0.020189518,3343.526921
0.032542639,3341.86622
0.020739977,3340.205941
0.024829468,3338.546081
0.024384543,3336.886642
0.022711736,3335.227623
0.023730458,3333.569024
0.026244579,3331.910845
0.019787305,3330.253086
0.020357169,3328.595747
0.022082134,3326.938827
0.023575709,3325.282327
0.024527543,3323.626247
0.027543605,3321.970586
0.023678632,3320.315344
0.025732285,3318.660521
0.022111992,3317.006118
0.021316033,3315.352133
0.024420768,3313.698567
0.021744317,3312.045421
0.024129946,3310.392692
0.025849608,3308.740383
0.023069648,3307.088491
0.023798256,3305.437019
0.020581973,3303.785964
0.018377545,3302.135328
0.025798287,3300.485109
0.025136473,3298.835309
0.018435081,3297.185927
0.018863147,3295.536962
0.02719071,3293.888415
0.020271748,3292.240285
0.026082892,3290.592573
0.018695964,3288.945279
0.023089867,3287.298401
0.018008928,3285.651941
0.024466884,3284.005898
0.023013435,3282.360272
0.025867415,3280.715063
0.019498526,3279.07027
0.021685075,3277.425894
0.020175539,3275.781935
0.022698321,3274.138392
0.022151256,3272.495266
0.021476897,3270.852555
0.020352352,3269.210261
0.02360189,3267.568383
0.018472699,3265.926921
0.02102591,3264.285875
0.021194814,3262.645245
0.024041198,3261.00503
0.020096762,3259.365231
0.016998984,3257.725847
0.023360169,3256.086879
0.021478122,3254.448326
0.018758016,3252.810188
0.021245072,3251.172465
0.020712143,3249.535157
0.021586602,3247.898264
0.016950014,3246.261786
0.015928624,3244.625722
0.017282717,3242.990073
0.020404604,3241.354838
0.018700154,3239.720018
0.019438605,3238.085612
0.017843099,3236.451621
0.018832071,3234.818043
0.016903413,3233.184879
0.020737772,3231.552129
0.01787161,3229.919793
0.017208914,3228.287871
0.01417805,3226.656362
0.017855909,3225.025266
0.01608254,3223.394584
0.015100942,3221.764316
0.018293955,3220.13446
0.018662342,3218.505017
0.018673684,3216.875988
0.022336809,3215.247371
0.016980123,3213.619167
0.020225859,3211.991376
0.017913778,3210.363997
0.017026893,3208.737031
0.021486431,3207.110478
0.019320755,3205.484336
0.021984911,3203.858607
0.017908587,3202.233289
0.020271287,3200.608384
0.017256218,3198.983891
0.019511779,3197.359809
0.021684651,3195.736139
0.022078621,3194.112881
0.027658443,3192.490034
0.025204456,3190.867599
0.021399758,3189.245574
0.019432474,3187.623961
0.023369291,3186.00276
0.023582417,3184.381969
0.018872475,3182.761589
0.020111349,3181.14162
0.021663352,3179.522061
0.019117877,3177.902913
0.021473659,3176.284176
0.021730289,3174.665849
0.021141568,3173.047932
0.01927752,3171.430426
0.017265968,3169.813329
0.021079711,3168.196643
0.016474654,3166.580366
0.019840435,3164.9645
0.019204781,3163.349043
0.019060342,3161.733996
0.018172612,3160.119358
0.020881371,3158.505129
