Intensity,Wavenumber
0.023099096,3336.886642
0.026167869,3335.227623
0.020857431,3333.569024
0.021351522,3331.910845
0.031941305,3330.253086
0.022341442,3328.595747
0.026673469,3326.938827
0.020362481,3325.282327
0.026099353,3323.626247
0.029542151,3321.970586
0.022924077,3320.315344
0.023312097,3318.660521
0.021413351,3317.006118
0.026258882,3315.352133
0.023778116,3313.698567
0.022766777,3312.045421
0.022317683,3310.392692
0.02100911,3308.740383
0.025298926,3307.088491
0.021668582,3305.437019
0.028017169,3303.785964
0.026124283,3302.135328
0.025279076,3300.485109
0.0218992,3298.835309
0.019577358,3297.185927
0.023832131,3295.536962
0.020759841,3293.888415
0.025862877,3292.240285
0.019289498,3290.592573
0.022254128,3288.945279
0.023837717,3287.298401
0.02100532,3285.651941
0.022941517,3284.005898
0.020392795,3282.360272
0.020729367,3280.715063
0.023059634,3279.07027
0.019140693,3277.425894
0.023481135,3275.781935
0.024261726,3274.138392
0.025809261,3272.495266
0.021764791,3270.852555
0.023058322,3269.210261
0.019016541,3267.568383
0.020553337,3265.926921
0.018735686,3264.285875
0.018623285,3262.645245
0.020436373,3261.00503
0.019166357,3259.365231
0.01731972,3257.725847
0.019400818,3256.086879
0.019076841,3254.448326
0.018383925,3252.810188
0.022673757,3251.172465
0.017399244,3249.535157
0.019563659,3247.898264
0.025336078,3246.261786
0.019784762,3244.625722
0.018856144,3242.990073
0.017763715,3241.354838
0.017882796,3239.720018
0.015234327,3238.085612
0.016810853,3236.451621
0.021828635,3234.818043
0.025293786,3233.184879
0.020351504,3231.552129
0.015226612,3229.919793
0.019425575,3228.287871
0.022256241,3226.656362
0.018155427,3225.025266
0.019216691,3223.394584
0.016873461,3221.764316
0.019893807,3220.13446
0.020398374,3218.505017
0.014865083,3216.875988
0.01800178,3215.247371
0.016668152,3213.619167
0.015991001,3211.991376
0.020035434,3210.363997
0.015858592,3208.737031
0.014761178,3207.110478
0.017380054,3205.484336
0.019261117,3203.858607
0.021584899,3202.233289
0.017648703,3200.608384
0.018676306,3198.983891
0.016550931,3197.359809
0.018909347,3195.736139
0.017211383,3194.112881
0.018329856,3192.490034
0.015686832,3190.867599
0.019039935,3189.245574
0.018416131,3187.623961
0.017300131,3186.00276
0.01578926,3184.381969
0.019173952,3182.761589
0.02023238,3181.14162
0.015853635,3179.522061
0.019059173,3177.902913
0.014669734,3176.284176
0.015900684,3174.665849
0.017987537,3173.047932
0.015611943,3171.430426
0.013995322,3169.813329
0.018257564,3168.196643
0.016666667,3166.580366
0.014024145,3164.9645
0.018557643,3163.349043
0.017141137,3161.733996
0.017009865,3160.119358
0.017690137,3158.505129
0.014488247,3156.89131
0.016440597,3155.2779
0.015311616,3153.6649
0.015393209,3152.052308
0.02312362,3150.440125
0.018103955,3148.828351
0.017362441,3147.216986
0.01585714,3145.60603
0.013001142,3143.995482
0.015080214,3142.385342
0.0153486,3140.775611
0.016152717,3139.166288
0.01638651,3137.557373
0.01524874,3135.948866
0.014180394,3134.340767
0.016356707,3132.733076
0.016202006,3131.125793
0.016968748,3129.518917
0.016519942,3127.912449
0.013669178,3126.306389
0.016479895,3124.700736
0.015928712,3123.09549
0.014806554,3121.490651
0.015800731,3119.886219
0.015637634,3118.282194
0.014792184,3116.678576
0.014995931,3115.075365
0.019251598,3113.472561
0.013113617,3111.870163
0.015885912,3110.268172
0.014470534,3108.666587
0.013695126,3107.065408
0.017481391,3105.464636
0.0120791,3103.864269
0.016018774,3102.264309
0.015533815,3100.664754
0.015931079,3099.065606
0.014164645,3097.466863
0.014939842,3095.868525
0.015698211,3094.270594
0.01504056,3092.673067
0.014337221,3091.075946
0.01507273,3089.47923
0.01321128,3087.882919
0.017418964,3086.287014
0.01402718,3084.691513
0.016787544,3083.096417
0.016331188,3081.501726
0.012159984,3079.907439
0.013234389,3078.313557
0.011904968,3076.720079
0.012445925,3075.127006
0.016542201,3073.534337
0.012266385,3071.942072
0.014112253,3070.350211
0.014684088,3068.758755
0.014791444,3067.167702
0.013415095,3065.577053
0.013344096,3063.986807
0.016579621,3062.396965
0.013668576,3060.807527
0.014317984,3059.218492
0.015388089,3057.62986
0.014390602,3056.041631
0.014872765,3054.453806
0.01431461,3052.866383
0.01495627,3051.279363
0.014380322,3049.692747
0.015039546,3048.106533
0.016598386,3046.520721
0.018698526,3044.935312
0.014073315,3043.350306
0.015555834,3041.765701
0.016803148,3040.181499
0.016521308,3038.597699
0.015214141,3037.014302
0.014780145,3035.431306
0.017375029,3033.848712
0.016317432,3032.266519
0.015086632,3030.684729
0.01767558,3029.10334
0.018862401,3027.522352
0.015899566,3025.941766
0.018098216,3024.361581
0.016326831,3022.781797
0.019749872,3021.202414
0.013700138,3019.623432
0.01568325,3018.044851
0.013550885,3016.466671
0.014743696,3014.888892
0.013886546,3013.311513
0.018248037,3011.734535
0.017081959,3010.157957
0.020482275,3008.581779
0.015419475,3007.006002
0.019871375,3005.430624
0.019069633,3003.855647
0.017772983,3002.28107
0.02214756,3000.706892
0.015755451,2999.133115
0.017666345,2997.559736
0.017643194,2995.986758
0.01309377,2994.414179
0.012783358,2992.841999
0.015335476,2991.270218
0.013948005,2989.698837
0.010417288,2988.127855
0.009686199,2986.557271
0.006125421,2984.987087
0.003684643,2983.417301
0.006923877,2981.847914
0.003426659,2980.278926
0.004041922,2978.710336
0.00299951,2977.142145
0.002347226,2975.574351
0.004561592,2974.006956
0.001013423,2972.43996
0.001752505,2970.873361
0.000623221,2969.30716
0.002545697,2967.741357
0.003304846,2966.175952
-0.000943821,2964.610944
0.004868737,2963.046334
0.002623746,2961.482121
0.002447568,2959.918306
0.000380632,2958.354888
0.006333568,2956.791867
0.003849004,2955.229243
0.001365454,2953.667016
-4.94E-05,2952.105186
0.005192989,2950.543753
0.001453933,2948.982716
0.004468345,2947.422077
0.004735391,2945.861833
0.006823371,2944.301986
0.005060398,2942.742536
0.00901327,2941.183481
0.009928638,2939.624823
0.013054682,2938.066561
0.009608171,2936.508694
0.013439609,2934.951224
0.018546036,2933.394149
0.025332985,2931.83747
0.026227517,2930.281186
0.048291255,2928.725298
0.05463239,2927.169806
0.077947049,2925.614708
0.102099151,2924.060006
0.140881332,2922.505699
0.173707624,2920.951787
0.232448774,2919.39827
0.293464858,2917.845147
0.326605335,2916.29242
0.393369713,2914.740086
0.429466591,2913.188148
0.468022599,2911.636604
0.498429114,2910.085454
0.512645431,2908.534698
0.533731541,2906.984337
0.512951997,2905.43437
0.475226684,2903.884796
0.434058366,2902.335617
0.387018999,2900.786831
0.336336627,2899.238439
0.300286049,2897.690441
0.254976457,2896.142836
0.220003295,2894.595624
0.188388979,2893.048806
0.164374326,2891.502381
0.142930574,2889.956349
0.135668768,2888.41071
0.122841989,2886.865464
0.110536405,2885.320611
0.108394458,2883.77615
0.096481997,2882.232083
0.096495204,2880.688407
0.08944476,2879.145125
0.082609195,2877.602234
0.082253714,2876.059736
0.083182849,2874.51763
0.074719513,2872.975916
0.062389415,2871.434595
0.070032573,2869.893665
0.066316199,2868.353127
0.062310738,2866.81298
0.06439229,2865.273226
0.061100359,2863.733862
0.070315941,2862.194891
0.064639703,2860.65631
0.061075771,2859.118121
0.069213108,2857.580323
0.057202331,2856.042916
0.057147659,2854.5059
0.060578932,2852.969275
0.055036834,2851.43304
0.045667598,2849.897197
0.052733285,2848.361744
0.051793172,2846.826681
0.044778062,2845.292009
0.040044733,2843.757727
0.044389751,2842.223836
0.045163259,2840.690334
0.04433236,2839.157223
0.041321578,2837.624501
0.041050228,2836.09217
0.047719266,2834.560228
0.046793761,2833.028676
0.034168021,2831.497513
0.042732199,2829.96674
0.044249927,2828.436357
