Intensity,Wavenumber
0.003554502,3758.438249
0.012424242424242424,3756.6789682855033
-0.024665982,3754.9201317376846
0.013390076811293337,3753.161739490093
0.003195228,3751.4037914343044
-0.002358755,3749.6462874619356
0.006942837,3747.8892274646405
-0.008577686,3746.132611334084
-0.010314529,3744.376438961999
0.00511811,3742.620710240115
0.048919608,3740.865425060223
0.030351660619592515,3739.1105833141173
0.011306532663316583,3737.356184893659
0.024216144,3735.6022296907067
0.035262553,3733.8487175971804
-0.018731269,3732.0956485050065
0.023010025,3730.3430223061678
0.008013185,3728.5908388926673
0.025639612,3726.839098156548
0.021557271557271558,3725.0877999898585
0.004907474,3723.3369442847197
0.009939946,3721.5865309332603
0.030709128671743646,3719.836559827643
0.025164426651415498,3718.0870308600697
0.028921385991058122,3716.337944
0.009424648,3714.5892989080057
0.015081412937094047,3712.8410957080705
0.013094601817210049,3711.0933342152894
-0.022216274,3709.3460143220345
0.010547396528704941,3707.599135920682
0.002236646,3705.852699
0.026663075680043096,3704.106703163423
0.011062335381913958,3702.3611485924666
0.004900275,3700.6160350833034
0.017550702028081122,3698.871362528489
0.006381316,3697.127130820605
0.024236528,3695.3833398522675
-0.000125576,3693.639989516132
0.017012075718015666,3691.897079704864
0.011277263714474553,3690.1546103111905
0.002175768,3688.4125812278526
0.000129132,3686.670992347619
0.021018091521816246,3684.9298435633045
0.026445048679940356,3683.189135
-0.002960611,3681.448865853821
0.017780314,3679.709036714432
0.013355077574047957,3677.969647242511
0.018812595867544888,3676.2306973310315
-0.009206607,3674.492186872987
0.028880372296742403,3672.754115761416
0.025967982129560686,3671.0164838893797
0.031033514,3669.2792911499673
0.016892212,3667.542537436315
0.008598008,3665.8062226415805
0.036790077,3664.070346658955
0.013103940096273846,3662.334909381656
0.019357387,3660.599911
0.015462621521957761,3658.8653505160946
0.011962891,3657.1312287144465
0.008511148,3655.397545
0.028562207519767624,3653.6642998401403
0.012110936175366356,3651.9314925542767
0.017348102,3650.199123227201
0.031904119,3648.4671917523774
0.021073121191604604,3646.735698023316
0.011026615969581748,3645.0046419335613
-0.020504058,3643.2740233766835
0.002137827,3641.543842246283
0.014221620248878354,3639.8140984359943
0.009377344,3638.0847918394884
0.021636378453263796,3636.3559223504617
-0.002034466,3634.627489862647
0.021339307,3632.8994942697973
0.008022634,3631.171935465718
0.017835083384805436,3629.4448133442147
-0.001633733,3627.718127799162
0.020885012402976716,3625.991878724435
0.013635236757292784,3624.2660660139627
-0.002560767,3622.5406895616907
0.016121031746031744,3620.8157492615974
-0.003185525,3619.0912450076994
0.008806262,3617.367176694039
0.040297013,3615.643544214696
0.016804033,3613.920347463776
0.003679671,3612.1975863354182
-0.009292241,3610.4752607237933
-0.007928488,3608.753371
0.019779208831646734,3607.031915627578
0.009691562,3605.310895931483
0.004562738,3603.5903113291224
0.022723846849562856,3601.8701617148126
-0.00386143,3600.1504469829124
0.022223033,3598.4311670278166
0.017131010402269588,3596.712321743944
0.041598170252305056,3594.993911025749
0.025724485510289795,3593.275934767711
0.028168526089668078,3591.558392864348
0.029300567,3589.8412852102065
0.019706337,3588.1246116998554
0.0420541,3586.408372227912
0.036750416,3584.6925666890183
0.033941377149620554,3582.9771949778333
0.024223993288590605,3581.2622569890664
0.030703842230533837,3579.5477526174454
-0.000712928,3577.8336817577383
0.020714045133041425,3576.1200443047455
